length,width,contrast,dissimilarity,homogenity,energy,correlation,ASM,R,G,B,H,S,V,grey,l,A,V,roundness,solidity,sf1,sf2,sf3,Area,category
1.087706603,0.281814897,168.3886843,6.471519128,0.373280009,0.111849642,0.861087034,0.01283447,147,117,123,120,66,149,128.4807692,134,143,123,2.88762982,0.000143772,5.246520618,1.359325815,0.861578818,0.207319609,121
1.006207662,0.285713287,139.0269937,5.69070829,0.382692817,0.108474544,0.886092651,0.011933982,149,118,123,120,67,151,129.8965646,135,143,123,1.937759911,0.000149071,4.8420807,1.374911804,0.920805454,0.20780481,121
0.94406823,0.273282909,144.8942397,5.813612054,0.378427694,0.109972136,0.875927499,0.012357028,148,119,121,122,61,151,130.596714,136,143,121,1.824938425,0.000138467,5.309969729,1.537096501,0.877861144,0.177791641,121
0.994166317,0.296777638,93.44609448,4.577572248,0.435281132,0.175918193,0.923392181,0.031238774,146,114,124,113,72,148,126.0989819,132,143,124,1.803332257,0.000141484,4.668892399,1.393753577,0.919359363,0.212934082,121
0.94281743,0.241786253,130.4929174,5.332626443,0.405105982,0.14576836,0.889185296,0.021551475,148,118,121,123,62,151,130.2598954,136,143,121,1.935945548,0.000134896,5.703155999,1.462578732,0.923811761,0.165315034,121
1.016985208,0.310228431,146.5927338,5.85214754,0.385424986,0.117341205,0.882163472,0.014118843,144,114,123,112,70,148,125.3360717,131,143,123,1.719993913,0.000138714,4.510312202,1.375857845,0.91042074,0.225480003,121
0.919224329,0.298126809,116.7868557,4.980605096,0.400423933,0.128371379,0.902133065,0.016762528,148,117,124,115,70,151,128.4929052,134,143,124,1.672453682,0.000139932,4.572982551,1.483129476,0.93439341,0.201011991,121
1.002105322,0.284548425,154.2409514,6.169071252,0.365943971,0.103663957,0.870171343,0.011003635,148,118,122,122,64,151,130.0536728,135,143,122,1.894297672,0.000149845,5.056793803,1.435879722,0.885317222,0.198170098,121
1.054016555,0.267069955,160.0847702,6.244321273,0.368338433,0.105745242,0.886087002,0.011399123,147,117,122,120,66,149,128.434466,134,143,122,2.0352082,0.000137618,5.586442632,1.415510008,0.853827162,0.188674014,121
1.015508885,0.284837858,156.6825763,6.114240863,0.355200666,0.108345725,0.890929949,0.011944502,146,115,123,115,68,149,126.7986811,132,143,123,1.803130797,0.000141596,4.651030695,1.30455739,0.961575581,0.218340611,121
1.088707017,0.309291766,172.3393095,6.567873971,0.352241212,0.105361325,0.886443905,0.01138738,145,113,125,113,74,148,125.1271771,131,144,125,1.848729989,0.000140746,4.631900952,1.315880952,0.889206689,0.235045401,121
1.031467558,0.299649712,132.8771559,5.542457026,0.370656633,0.114451556,0.890890334,0.013295691,148,117,124,114,69,150,128.3746372,134,143,124,1.865193618,0.000137449,4.731631941,1.374577552,0.898474019,0.217994039,121
1.05266165,0.284837858,129.378017,5.503331673,0.4018203,0.145794635,0.899253625,0.021496225,145,113,124,111,73,148,124.9735577,131,143,124,1.867898475,0.000139798,4.536066194,1.227406147,0.98594627,0.232064878,121
1.002105322,0.296920095,118.0648546,5.107748422,0.427712627,0.153674126,0.903530894,0.023893418,145,114,124,113,69,148,125.907767,131,143,124,1.733606435,0.000144172,4.519341508,1.33906415,0.949326472,0.221737021,121
1.126696537,0.268015643,151.9028999,6.010297408,0.385492146,0.120728643,0.884727395,0.015023425,146,115,124,115,70,148,126.6113933,132,143,124,2.059367122,0.000138629,5.203217329,1.237727813,0.913478297,0.216538435,121
0.917053781,0.294931841,121.8490927,5.08618898,0.429592576,0.160080024,0.904956407,0.025937086,146,116,122,119,67,149,127.8076923,133,143,122,1.688980796,0.000141936,4.892875334,1.573587895,0.882763832,0.187426353,121
1.051592005,0.296920095,109.2964572,5.05021121,0.400611728,0.147538754,0.923441129,0.021989234,144,113,124,112,72,147,125.0417271,131,143,124,1.840101233,0.000143037,4.539592415,1.28176727,0.945091571,0.231648991,121
0.927875298,0.309291766,130.8171613,5.448847685,0.394067146,0.13620572,0.893624892,0.018907358,146,115,123,115,68,149,126.9961901,133,143,123,1.710328194,0.000138405,4.332186708,1.444062236,0.950724792,0.214181743,121
1.002105322,0.259805084,153.4347875,5.985017461,0.378863318,0.119389927,0.89746268,0.014586662,146,115,122,121,67,149,127.3267417,133,143,122,2.067084367,0.000142773,5.380488829,1.394941548,0.911299149,0.186248007,121
1.022980723,0.309534509,130.3069146,5.404507953,0.399482071,0.14403964,0.897357057,0.021003906,147,115,124,114,72,149,126.761611,132,143,124,1.771500498,0.000140016,4.567794147,1.382127628,0.900979158,0.223955084,121
1.101078687,0.272176754,170.5348583,6.331689521,0.394458266,0.137931981,0.881388219,0.019406678,146,115,123,118,68,148,126.875,132,143,123,2.101022428,0.000138198,5.506156749,1.361072455,0.850023127,0.199972274,121
0.951655609,0.271901603,142.1906892,5.716434877,0.380922698,0.103447594,0.867948606,0.010970589,149,120,121,124,61,152,131.7102685,137,143,121,1.786608703,0.000146057,5.13445605,1.466987443,0.912481641,0.185346919,121
0.976357624,0.27189706,147.8804393,5.794110388,0.374069082,0.115565617,0.88905754,0.013581807,148,117,122,120,66,150,129.1416909,134,143,122,1.882844724,0.000139746,5.116567905,1.424867012,0.915687086,0.190822763,121
0.955389044,0.263414413,143.5699455,5.799023022,0.368891312,0.097500616,0.897098442,0.009752117,149,119,121,123,63,152,130.8093251,136,143,121,1.929242513,0.000139183,5.48265622,1.511646675,0.882063383,0.174256602,121
0.977984293,0.291865353,131.5113433,5.514628684,0.369365503,0.10403112,0.889166275,0.01108367,149,118,122,118,66,151,130.1812409,136,143,122,1.784893318,0.000137711,4.948922971,1.476934915,0.881936072,0.197615582,121
0.989733652,0.296920095,130.9414933,5.445537208,0.39576213,0.131823164,0.893807286,0.017769366,147,116,123,117,69,150,128.009434,134,143,123,1.817370747,0.000135689,4.910208869,1.473062661,0.873757236,0.201566507,121
1.002105322,0.296920095,143.4962374,5.715921526,0.396319425,0.120725622,0.881714313,0.014952634,147,117,123,117,67,150,128.613389,134,143,123,1.742233282,0.000138813,4.784041523,1.417493785,0.896800437,0.209468358,121
1.007341085,0.278251578,139.6717116,5.787095905,0.368175247,0.116386066,0.897626743,0.013799801,147,117,122,120,65,149,128.4365022,134,143,122,2.014167681,0.000140177,5.350850457,1.478032224,0.855598261,0.188258127,121
1.036385944,0.296739265,159.0491182,6.032201131,0.403072089,0.144932129,0.88704858,0.021375549,145,115,123,115,70,148,126.3902395,132,143,123,1.851088462,0.000139258,4.823206454,1.380986251,0.89006039,0.214874887,121
0.932726604,0.285315728,126.7013083,5.147319844,0.434590053,0.167668311,0.894215935,0.028476312,147,117,122,119,68,150,128.655479,134,143,122,1.754356225,0.00020627,5.077904423,1.553301891,0.879265652,0.183683371,121
0.988720727,0.308975227,103.6213944,4.756720829,0.427581355,0.150640737,0.907797216,0.022966467,147,117,124,115,70,151,128.3430697,134,143,124,1.694471741,0.000143427,4.544209596,1.420065499,0.907294606,0.217578152,121
0.970879501,0.301865935,147.319798,5.961850193,0.362733597,0.104498379,0.881743396,0.011117689,150,119,124,117,68,153,130.8833454,136,143,124,1.790089563,0.000142193,4.559530779,1.417649689,0.925541901,0.212934082,121
1.038156763,0.296616218,148.1076907,5.962084013,0.352671683,0.094239983,0.8874045,0.00909101,148,116,124,113,71,150,128.3339985,134,143,124,1.886938865,0.000137433,4.655731308,1.330208945,0.922459997,0.222984681,121
1.08022405,0.315681946,76.60846684,4.209216366,0.439150299,0.165789908,0.939118014,0.027729244,146,115,124,112,71,149,126.6112119,132,143,124,1.92778949,0.000137631,4.914661737,1.436248322,0.821082823,0.219796215,121
1.013438745,0.296616218,143.1645385,5.848899557,0.364709756,0.112370055,0.890906712,0.012830454,147,116,124,116,70,149,127.4600871,133,143,124,1.813818003,0.000143778,4.553373021,1.332694543,0.943196586,0.222568795,121
0.999066581,0.295738842,131.0483302,5.577546249,0.382778742,0.126730845,0.890874985,0.01642982,147,117,123,116,68,150,128.2835631,134,143,123,1.771086269,0.000135692,4.951402804,1.465690236,0.869948847,0.201774451,121
1.042682107,0.309013038,148.3288904,6.040628699,0.358656432,0.103365758,0.887715332,0.010881607,146,116,123,115,66,149,127.4261611,133,143,123,1.786647432,0.00014062,4.530956253,1.342810572,0.90983716,0.230124073,121
1.00003968,0.283961884,144.9998018,5.796396325,0.38219773,0.113864206,0.875275446,0.013335711,148,117,123,117,67,150,129.0194122,134,143,123,1.766104334,0.00014096,4.77260088,1.355182966,0.939972562,0.209537672,121
1.00105471,0.308967503,133.6244701,5.655519867,0.367188845,0.115107942,0.905905997,0.013409901,146,115,124,114,70,149,126.5932511,132,143,124,1.708467331,0.000142007,4.348755286,1.342208422,0.948096559,0.230193387,121
0.964906795,0.32482005,128.2693755,5.406268948,0.402124968,0.135169755,0.908651381,0.018532434,146,114,124,115,71,148,126.099238,131,143,124,1.656713687,0.00014332,4.258400223,1.433520605,0.920960574,0.226589034,121
1.046939326,0.273842015,157.7567069,6.265085056,0.378284143,0.122648381,0.881228471,0.015286144,147,116,122,123,65,149,128.2064586,133,143,122,2.039338277,0.000149711,5.224556784,1.366557851,0.890391096,0.200388161,121
0.975347342,0.283961884,126.2983561,5.397033684,0.374119974,0.115333005,0.906824303,0.013468915,148,117,123,118,69,151,128.932148,134,143,123,1.809521974,0.000141486,4.984532803,1.451193094,0.900006892,0.195674776,121
1.000997211,0.305051228,162.2451896,6.148195343,0.369493452,0.107845265,0.884711469,0.011860938,148,116,124,116,72,150,127.7935414,133,144,124,1.746259185,0.000140796,4.728679361,1.441052414,0.883115889,0.211686421,121
1.022440984,0.295655184,152.0428068,6.00467237,0.378035875,0.116863917,0.885595489,0.01401649,146,115,124,115,71,148,126.4499274,132,143,124,1.785518869,0.000140272,4.670917059,1.35067047,0.922449689,0.218895127,121
1.07523379,0.259539191,151.0523221,5.890299681,0.39943428,0.145884426,0.886144098,0.021600298,146,116,123,119,68,149,127.5803701,133,143,123,1.935876623,0.000141474,5.287115846,1.276200377,0.928343222,0.203368684,121
0.914520877,0.284242975,115.8942268,5.06435564,0.392533891,0.126964937,0.913995629,0.016298916,150,119,121,122,64,152,131.4112845,137,143,121,1.650704685,0.000143895,4.87755737,1.515997561,0.918836453,0.187495668,121
0.951643699,0.296616218,146.532967,5.752475518,0.378705816,0.111613169,0.894637002,0.012808919,147,115,124,115,72,150,127.2899129,133,144,124,1.652287119,0.000140535,4.541635346,1.415574653,0.94563424,0.209537672,121
1.062839316,0.308964917,162.8371277,6.413576411,0.351285919,0.090596356,0.888325064,0.008460174,146,115,124,113,70,148,126.5580552,132,143,124,1.830006358,0.000139627,4.567644567,1.327803653,0.902669717,0.232688709,121
0.967629652,0.291424984,82.47523154,4.343259793,0.424785393,0.155539213,0.934027559,0.024423589,147,116,123,116,69,150,128.2282293,134,143,123,1.751391086,0.00014318,4.876001742,1.468525406,0.896478153,0.198447356,121
1.124655786,0.296612515,169.1029681,6.563460352,0.351164788,0.09125106,0.876099882,0.008535929,148,116,124,113,70,150,127.928701,133,143,124,1.946336039,0.000139608,4.74149884,1.250505189,0.905785206,0.23719415,121
1.000039586,0.296308026,142.0769337,5.640103387,0.411693125,0.159015677,0.890467554,0.025654583,153,121,124,116,69,156,133.2233309,139,143,124,1.830105902,0.000139405,4.72415557,1.399749799,0.910044727,0.211686421,121
1.085465409,0.27270842,155.7726065,6.101061844,0.365670956,0.109204627,0.883895098,0.012252682,144,115,122,115,66,148,126.0818215,132,143,122,2.002685168,0.000136741,4.915257206,1.23489152,0.950354306,0.220835933,121
1.103096057,0.302297718,170.8957047,6.486021506,0.370360116,0.108891341,0.878160562,0.012136622,145,115,123,113,68,148,126.4691582,132,143,123,1.968986846,0.000139045,4.759080985,1.304201311,0.885466997,0.23178762,121
0.93926121,0.296608803,136.6727161,5.640385251,0.388177208,0.127791619,0.893339134,0.016693843,147,117,122,119,66,150,128.5206821,134,143,122,1.696410131,0.000143847,4.726446276,1.492561982,0.90868128,0.198724614,121
1.112789992,0.292449644,160.173212,6.133587289,0.380771509,0.125277261,0.884292201,0.015873457,146,115,123,116,68,149,126.8920537,132,143,123,2.067405885,0.000138969,4.903549548,1.288689985,0.888318442,0.226935607,121
1.05964805,0.277052996,150.1241288,6.058243447,0.361095067,0.102778808,0.872954288,0.010840454,148,117,123,117,65,150,129.1199202,135,143,123,1.93928821,0.000139222,5.01066615,1.310076557,0.917639341,0.211478478,121
1.060703649,0.296010321,147.7148152,5.940387577,0.362009298,0.095875116,0.886200741,0.009467796,148,116,124,115,70,150,128.0168723,133,143,124,1.846105574,0.000140248,4.774655707,1.332462058,0.901325025,0.222152908,121
1.086471776,0.296310484,175.3175651,6.445162084,0.37544089,0.116486497,0.87759791,0.013920905,145,114,124,113,70,148,125.5941582,131,143,124,1.929992419,0.000138169,4.741236636,1.293064537,0.906758621,0.22915367,121
1.034924305,0.304861417,150.1229415,6.036236562,0.355560637,0.099557292,0.882670008,0.010065982,148,117,125,113,71,151,128.6104862,134,143,125,1.791924997,0.000140361,4.494537312,1.323972203,0.929700126,0.230262702,121
0.961203231,0.294711401,139.1783497,5.646541734,0.396012111,0.132386986,0.883825476,0.017953755,147,117,123,117,68,150,128.4814949,134,143,123,1.746515134,0.000140152,4.710352925,1.444226015,0.917656104,0.204061829,121
0.924385976,0.265975129,137.0963522,5.282533238,0.397811685,0.12511409,0.890030767,0.01593662,149,119,121,123,63,152,131.2657837,136,143,121,1.883361174,0.000136496,5.631805947,1.620448983,0.850435993,0.164136688,121
0.963001083,0.283961858,139.9809494,5.5583598,0.373038571,0.1115732,0.89667184,0.012633723,150,118,123,117,68,152,130.2154558,136,143,123,1.788162172,0.000139688,4.787462655,1.411687706,0.937054682,0.20115062,121
0.975330972,0.259265195,150.3003488,5.66020613,0.385234629,0.124291254,0.899749751,0.015615061,148,118,121,123,64,151,129.840812,135,143,121,1.886790793,0.000139181,5.579341768,1.483116166,0.880649634,0.174811118,121
1.010187561,0.283859204,155.3246902,6.251232525,0.358866054,0.09993587,0.872870172,0.010193749,150,119,122,123,64,152,131.0148766,136,143,122,1.914008346,0.000150757,4.947038676,1.390100725,0.907156167,0.204200457,121
1.041759371,0.30066564,153.6197618,5.973373801,0.368988203,0.095241493,0.882324312,0.009309891,147,116,123,114,68,150,127.8678775,133,143,123,1.851869261,0.000139559,4.553002861,1.314057311,0.930569086,0.228807098,121
0.999043145,0.296012784,132.3125661,5.483827608,0.385172942,0.118349743,0.889266907,0.014299945,147,116,123,114,67,149,127.9145299,133,143,123,1.778608154,0.000141069,4.451264811,1.318893277,0.966799561,0.224440286,121
0.989539289,0.275555943,122.4431868,5.193545365,0.407948269,0.156745864,0.907198169,0.024787626,146,116,122,120,66,150,128.085114,133,143,122,1.95955981,0.000140232,5.100422764,1.420309251,0.906388497,0.194011229,121
0.922202797,0.282952182,87.96919953,4.229759784,0.447106789,0.176873304,0.924216528,0.031636736,148,118,122,120,66,151,129.5576923,135,143,122,1.860370587,0.000137983,5.186986257,1.591481921,0.867964972,0.177791641,121
1.056749143,0.292594577,153.4865452,5.945837606,0.381088638,0.132419005,0.894898745,0.017741971,146,114,123,117,68,148,126.2916667,132,143,123,1.835393979,0.000142561,4.672301527,1.293675134,0.931822534,0.226173148,121
1.04201131,0.318841619,169.3786169,6.354005309,0.357475841,0.091321575,0.883802243,0.008574033,148,115,125,113,74,150,127.2467949,133,144,125,1.755521102,0.000140353,4.395642449,1.345008199,0.908935317,0.237055521,121
1.036187753,0.296542826,163.6382558,6.25162502,0.361939801,0.098967816,0.881121115,0.010022628,148,116,124,115,70,150,128.0523504,133,143,124,1.801737462,0.000142246,4.579987962,1.310730192,0.937947619,0.226242462,121
1.010915035,0.293353052,143.3999078,5.724666449,0.376572785,0.1074309,0.891498741,0.011820058,147,116,124,115,71,150,128.0377493,134,143,124,1.806568511,0.000135565,4.846949553,1.40651528,0.895924129,0.20856727,121
1.007034735,0.292177818,136.0759834,5.55645007,0.382173582,0.115715823,0.890902153,0.013710784,148,116,123,116,68,150,128.3080484,134,143,123,1.897155479,0.000138859,4.81554197,1.397165856,0.90539466,0.209121786,121
1.108707831,0.305810533,160.6669774,6.170276125,0.378511604,0.127760512,0.892434971,0.016544683,145,113,125,113,75,148,124.7567664,130,143,125,1.929642179,0.000140287,4.612262942,1.272182399,0.903158233,0.240382616,121
1.076498256,0.295944518,152.1136859,5.995148873,0.362003052,0.102575997,0.889728278,0.010802499,146,115,123,114,69,149,127.0217236,133,143,123,1.992632294,0.000134208,4.919429946,1.352420513,0.874994379,0.218825813,121
0.81484707,0.27161569,96.82709648,4.350481451,0.454032926,0.179940801,0.911196563,0.032743595,148,120,120,123,62,152,131.3217593,137,143,120,1.667553399,0.000140997,5.194785101,1.731595034,0.902833995,0.156858668,121
0.987693419,0.296308026,126.5041946,5.309293087,0.406410674,0.144657601,0.892188009,0.021309097,147,117,122,117,66,150,128.6146724,134,143,122,1.789070458,0.000137882,4.823782312,1.447134694,0.891249354,0.204754973,121
0.934205478,0.299246071,142.2177732,5.647105304,0.381103968,0.110635834,0.887473336,0.012549347,148,117,123,120,67,151,129.3897792,135,143,123,1.692909447,0.000140398,4.717459724,1.511103628,0.902388777,0.198031469,121
0.987713963,0.259274915,127.5213194,5.326687934,0.405581869,0.139816119,0.889626436,0.019940676,148,118,122,120,65,151,129.5644587,135,143,122,1.988289801,0.000136689,5.46595679,1.434813657,0.898883995,0.180702849,121
1.111178209,0.296314189,146.1995423,5.818649719,0.396365671,0.133126418,0.890083196,0.017936808,146,115,123,116,68,148,127.0092593,132,143,123,1.986811106,0.000143702,4.837347019,1.289959205,0.888731659,0.229708186,121
1.049424257,0.308654193,84.75144441,4.514714241,0.423846416,0.143807722,0.928232703,0.020903564,147,116,124,113,69,150,127.517094,133,143,124,1.805514183,0.000142451,4.564378583,1.342464289,0.904224985,0.229916129,121
0.92596258,0.27161569,127.2627328,5.091665274,0.423251632,0.152284887,0.901949336,0.023517987,147,118,122,120,66,151,129.2596154,135,143,122,1.793864446,0.000140139,5.140000824,1.507733575,0.912456777,0.180148333,121
1.071895126,0.296241823,164.4100705,6.421177632,0.360893766,0.112165971,0.88416488,0.01285236,145,115,123,116,68,148,126.5792379,132,143,123,1.884780336,0.000141616,4.796597699,1.325645405,0.896500789,0.223469883,121
1.012552919,0.291663061,135.7705754,5.678339814,0.384797155,0.123395228,0.889619303,0.015615114,146,115,124,113,70,149,126.6812678,132,143,124,1.864820121,0.000139751,4.510065132,1.299111757,0.968425241,0.2245096,121
